Close,High,Low,Open,Volume,SMA_10,SMA_20,EMA_10,EMA_20,MACD,MACD_Signal,RSI,Price_Change,Target
AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
127.65562438964844,128.36694422919058,125.14168073283425,125.58990946914705,97664900,128.7596122741699,125.2011157989502,127.7862369444918,125.51078553470371,3.0485958724906084,3.1477541434176275,57.618744589625614,0.01236394834620369,0
123.3585205078125,127.69458676031306,123.1441522185317,124.4498466014008,155088000,128.6007858276367,125.33996696472168,126.98119759236829,125.30580791309502,2.503462249573005,3.018895764648703,48.5799503039501,-0.03366168864381336,1
127.56793212890625,128.25975988289687,124.58628252358339,125.07348056022057,109578200,128.5072448730469,125.65859489440918,127.08787659901155,125.52124831460085,2.383627292564441,2.891842070231851,55.88124943839715,0.03412339580407964,1
128.66896057128906,129.23411188523488,126.89555318600054,129.0392208425577,105158200,128.6134506225586,126.15894622802735,127.37534641215291,125.82103043428545,2.350406990681563,2.7835550543217935,57.57800981830516,0.008630918632985596,0
125.67757415771484,126.83710761276025,125.20986830687416,125.88220383076441,100384500,128.32210464477538,126.4385971069336,127.06666054770962,125.80736793175492,2.0589653081727306,2.638637105091981,51.754267649009044,-0.023248702719696257,0
125.50220489501953,126.36941672040446,123.6118743194809,125.2098831281038,91951100,127.55330657958984,126.74991645812989,126.78221406540233,125.77830478539917,1.793174244702385,2.4695445330140617,51.425875454139856,-0.0013953902585296385,1
127.53868103027344,128.08434036510624,125.20013677581811,125.46321296847564,88636800,127.16549682617188,127.19375381469726,126.91975351356069,125.9459596658634,1.7269522855968376,2.321026083530617,54.99695170243154,0.0162266163925755,0
125.609375,127.64585879719884,125.46320669883724,127.45098259708287,90221800,126.69681091308594,127.24393463134766,126.68150287473148,125.91390398340022,1.5014838618245676,2.157117639189407,51.15963159303619,-0.015127222695799136,0
123.88469696044922,126.8858381851589,123.74828212605794,125.48270567821912,111598500,126.15601425170898,127.21129150390625,126.17299270849833,125.72064617169059,1.1701427305080756,1.959722657453141,47.93949384188949,-0.013730488186497025,1
124.55703735351562,125.4145105561259,123.68982554382202,124.50831458189415,90757300,126.00206069946289,127.16890525817871,125.879182643956,125.60982628424536,0.9508440096299893,1.757946927888511,49.2797694519184,0.005427146447967379,1
128.6494903564453,129.0977190154373,125.25859676461178,125.36578090905975,104319500,126.10144729614258,127.43052978515625,126.38287495531767,125.89931810064536,1.0946564307184161,1.625288828454492,56.60331611774392,0.032856056067828154,1
133.36558532714844,136.0938972964428,130.1695674073792,130.3741971240205,120150900,127.10215377807617,127.85146980285644,127.65245865928689,126.61039116983612,1.5710679670606709,1.6144446561757277,63.198015422860756,0.036658481565969625,1
135.50927734375,136.26930513798973,131.5629700317484,132.79070380672675,114459400,127.89628829956055,128.2017665863037,129.0809711473711,127.4579041387803,2.097427730851905,1.7110412711109633,65.74609547623636,0.01607380203328357,1
139.26071166992188,141.37514976956786,133.04405877444836,139.40688002975972,157611700,128.95546340942383,128.78445701599122,130.93183306056213,128.58198104650808,2.7851752671823817,1.9258680703252473,69.6998221893457,0.027683966734288745,1
139.49453735351562,140.60534821810342,137.75036015705467,139.92327397986588,98390600,130.3371597290039,129.32963218688965,132.48868838655366,129.62127212336594,3.3109216790421385,2.2028787920686255,69.93277580108277,0.0016790498970591372,0
138.4226837158203,140.60533595593498,136.81493637532154,139.7576013848175,140843800,131.62920761108398,129.5912570953369,133.5675966282385,130.45950179883778,3.599595965907639,2.482222226836428,67.37563240434055,-0.007683839511069546,0
133.57992553710938,138.35447419549072,133.19991174456135,135.94771521998626,142621100,132.23333206176758,129.69941444396972,133.5698382480332,130.7566850120065,3.3984273505813576,2.6654632515854138,57.19898716896188,-0.03498529322443311,0
128.58126831054688,133.2388787553353,126.8760757666319,132.35217506415574,177523800,132.53052139282227,129.6136661529541,132.6628255321266,130.54950246901035,2.8033348122314976,2.6930375637146304,48.97598805156674,-0.037420721762371656,1
130.70547485351562,131.91373120913244,127.5776572470742,130.32546101984542,106239800,133.2125991821289,129.68430671691894,132.30694359056093,130.56435698182037,2.4745997578383196,2.6493500025393684,52.12571070141394,0.016520342121983278,1
131.53372192382812,132.81991691760996,131.16344668453948,132.25476545115475,83305400,133.91026763916017,129.95616416931153,132.16635783297315,130.65667745248777,2.254914227864731,2.570462847604441,53.3352894167992,0.006336743516220267,0
130.51063537597656,132.29378228770392,130.1890828310972,132.28402880966993,89880900,134.09638214111328,130.09891471862792,131.8653173862465,130.64276868329623,1.9754851652036507,2.451467311124283,51.60097879015013,-0.0077781312114321155,1
133.8722381591797,133.88197676464856,131.1439269498007,132.81015030717464,84183100,134.1470474243164,130.62460060119628,132.23021207223434,130.95033720480893,2.0022086553377676,2.36161557996698,56.59520946169159,0.025757309153533692,0
133.45751953125,134.1015854508509,132.57925865202728,134.033283551068,75693800,133.9418716430664,130.91907997131347,132.45335888296447,131.1891164739938,1.9672457025841936,2.2827416044904227,55.829806787426605,-0.003097868786182345,1
133.6039276123047,133.65272320012699,131.66197638343067,132.74517291566528,71297200,133.37619323730468,131.16582832336425,132.66255319738994,131.41909848716625,1.9291135984587413,2.2120160032840865,56.05575478764061,0.0010970388298008338,0
132.72561645507812,134.55046970081816,132.56949146196018,133.32088673165194,76774200,132.69930114746094,131.51823043823242,132.67401924424234,131.54352876982452,1.8071891100522635,2.131050624637722,54.26247986549539,-0.006573992044419996,0
132.12060546875,133.6819746696006,131.15450660056266,133.18428060554035,73046600,132.0690933227539,131.84915046691896,132.57339855778918,131.59848845543647,1.6428064936158364,2.0334017984333452,53.00459827097132,-0.004558358834467313,0
131.8668975830078,133.09646585492624,130.5397381460376,132.61829297068624,64280000,131.89779052734374,132.06556129455566,132.44494383510164,131.62405122949087,1.4750564471905818,1.9217327281847925,52.45545436741017,-0.0019202749248844464,1
132.10110473632812,132.257244658681,130.46168022259064,131.10574623455432,60145100,132.24977416992186,132.39014778137206,132.38242763532463,131.6694848968087,1.3455017797753897,1.806486538502912,52.940155439483355,0.0017760875368504347,0
129.97373962402344,132.7256347192669,129.58338986171597,132.21820236374853,80576300,132.17660064697264,132.6945999145508,131.9444843605426,131.50798534701966,1.0589611421605127,1.6569814592344323,48.13949116870643,-0.016104067536383382,0
127.68047332763672,129.0271538654206,126.34356083975098,128.08057622514062,97918500,131.79127578735353,132.85077171325685,131.16920962728696,131.14346039279272,0.6394569364295819,1.4534765546734623,43.55442558177395,-0.017644074126207943,0
126.57776641845703,126.86075693989008,124.33330389453356,126.08007238065763,96856700,131.39798889160156,132.74718551635743,130.33440177113604,130.70863239523695,0.21553306811404127,1.205887857361578,41.50723555432855,-0.008636456933787118,1
126.73389434814453,127.55362134396646,125.6897404521568,127.09496971320031,87668800,130.68415451049805,132.41560096740722,129.67976405786487,130.33008591456147,-0.10660258438733194,0.9433897690117962,41.92346400279208,0.0012334546113836886,0
122.95735931396484,126.5875301611266,122.56701700171384,124.91881659012454,103916400,129.63413848876954,131.78800506591796,128.45750864988304,129.6279214764094,-0.6590352768584467,0.6229047598377476,35.36756348002395,-0.029798934638632257,0
122.82073974609375,123.65021250049017,115.53112373320839,120.77145192783192,158273000,128.55581970214843,130.96600646972655,127.43264157646679,128.97961845447458,-1.095240966951053,0.2792756144799875,35.153399417373834,-0.0011111133862451439,0
122.32305908203125,122.52798712933733,119.27840529901451,121.92296359305101,111039900,127.51556396484375,130.10743255615233,126.5036265774785,128.3456604190038,-1.4642172048468183,-0.06942294938537363,34.337690737273974,-0.004052089778089241,0
118.06832122802734,123.40623239958438,117.62919084390654,121.66921718039119,148199500,126.11033554077149,129.0897144317627,124.9699346957601,127.36686621033937,-2.0760242034623673,-0.4707432002007724,28.29323634287745,-0.03478279472352497,1
118.33182525634766,121.83513064841705,118.2732690688628,119.62970286388716,164560400,124.75682830810547,128.32730941772462,123.76300570677601,126.50638611948301,-2.5106815111901852,-0.878730862398655,29.125337563044255,0.0022317927923392045,1
124.70414733886719,124.84076604447007,119.82488658116127,120.76170375322148,116307900,124.01713256835937,128.13345336914062,123.93412236715622,126.33474433085293,-2.3142798452922904,-1.1658406589773822,45.57362217753815,0.053851295445793035,0
122.09858703613281,125.61165223253225,121.99124273624304,125.30914053929315,102260900,123.22961730957032,127.70310897827149,123.60038867060649,125.93130077897482,-2.341881301057171,-1.4010487873933402,41.348162896507354,-0.020893934631172284,0
119.11249542236328,122.67435679168018,118.89780678629857,121.79608848285189,112966300,122.37281951904296,127.08204765319825,122.7844080800168,125.28189074501181,-2.5750250056630506,-1.6358440310472824,37.1024585859546,-0.024456397786862594,0
117.2291030883789,120.61531086428089,115.75557186593713,118.80998607618001,178155000,121.43795318603516,126.41797103881837,121.77435262699171,124.51495858723725,-2.8785845614907544,-1.8843921371359769,34.683446037995594,-0.015811878739556362,1
118.48795318603516,118.99540041730722,114.73092431231343,118.05858335014369,153766600,120.61335906982421,125.64875679016113,121.1768254559087,123.94095807283705,-2.983190649445959,-2.1041518395979733,37.61136349705518,0.0107383752369683,0
113.55014038085938,118.07809310772461,113.40376109045417,118.00978376489019,154376600,119.67263717651367,124.6533878326416,119.79015544226336,122.95135638788679,-3.425050108519528,-2.3683314933822843,31.623280943126517,-0.04167354294172876,1
118.1659164428711,119.1124940848032,115.92146128458052,116.15566368258474,129525800,119.2071548461914,123.88148727416993,119.49483926055566,122.4956002026472,-3.3639943281059175,-2.567464060327011,41.06848039836708,0.04064967288045529,0
117.08272552490234,119.2198363292163,116.56551771410868,118.75143154135017,111943300,118.68312149047851,123.09934272766114,119.0562731268005,121.98008832857626,-3.3642308773280263,-2.7268174237272143,39.68314811139323,-0.009166695021507576,1
119.01490783691406,120.23472282472085,118.33181442180619,119.58090377809478,103026500,118.77778015136718,122.44405784606934,119.04875216500295,121.69769018651319,-3.1719431929703035,-2.815842577575832,43.35380539671511,0.016502710398561327,0
118.10736846923828,118.24398715605516,116.28252996168703,117.4925843785623,88105100,118.75533447265624,121.75608139038086,118.87759149304574,121.35575478486795,-3.057539250875351,-2.864181912235736,42.05911086554024,-0.0076254259585646356,1
120.99588775634766,121.00564836102156,117.51209640376013,118.47819524715763,92403800,118.3845085144043,121.20082054138183,119.26273626819153,121.3214817345327,-2.7026395895685624,-2.8318734477023018,47.4392794241319,0.024456723780631018,1
122.53773498535156,124.14789226969461,121.70826227679905,122.66459306472457,115227900,118.42842330932618,120.82902030944824,119.85819058040244,121.43731537746783,-2.270788627660437,-2.719656483693929,50.10269288888989,0.012742972158762633,0
121.74729919433594,122.82073491932013,119.38573166517871,121.05444515870833,111932600,118.69190368652343,120.5323616027832,120.20166487384489,121.46683764574098,-1.9696206308315851,-2.5696493131214604,48.739161104297374,-0.0064505500375873215,0
117.61944580078125,120.20545520924264,117.41451776473627,119.91269661765824,121229700,118.73093795776367,120.08444557189941,119.73217049692423,121.10041937479244,-2.0405044296015546,-2.4638203364174793,42.26960171700311,-0.03390509211186454,0
117.09246826171875,118.49769739055492,116.78995655293399,117.00464516374609,185549500,118.59138946533203,119.60237426757813,119.25222463597777,120.7187097449759,-2.1148246519294247,-2.3940211995198686,41.512031032785806,-0.004480360670590766,1
120.41036224365234,120.8787744194562,117.35594855559042,117.42425788902442,111912300,119.27741165161133,119.4750244140625,119.46279511010042,120.68934331627841,-1.8842768771098122,-2.2920723350378576,47.84940525987894,0.02833567377295032,0
119.58090209960938,121.23984748167706,119.19055981995824,120.35182605450146,95467100,119.41891021728516,119.31303253173829,119.48426910819293,120.58377748611946,-1.7483427986179834,-2.183326427753883,46.49312557217619,-0.006888610984863153,0
117.19005584716797,119.93220486001856,117.17054208424707,119.8541349180161,88530500,119.42964324951171,119.05638236999512,119.0671394243702,120.26056590145743,-1.8126403834858849,-2.1091892189002834,42.73320246473766,-0.019993545879507302,1
117.67799377441406,118.72216260318802,116.12639260654137,116.65335360086424,98844700,119.29595184326172,119.03686599731445,118.81456748801453,120.01460665126282,-1.8034352904426925,-2.0480384332087653,43.733293030036336,0.004163646170477486,1
118.28301239013672,118.54649658241553,116.04831056099164,117.44377912870549,94071200,119.31351623535156,119.0344253540039,118.7179211065822,119.84969291210795,-1.727407760559828,-1.983912298678978,45.015521418637285,0.0051413063421394956,1
118.45866394042969,119.61993010735954,117.81460554489063,118.71238752420413,80819200,119.05979385375977,118.72215118408204,118.67078344000902,119.7172139624243,-1.634144384012174,-1.9139587157456173,45.40451154526676,0.001485010795240882,0
117.00465393066406,117.49257992082933,115.98976697770112,117.2095819531143,85671900,118.50648574829101,118.46745452880859,118.36785080194629,119.45887491178046,-1.6584414614674046,-1.8628552648899748,42.7108864773661,-0.012274408315940621,1
119.20032501220703,120.53723750663126,118.22447299809998,118.7123990051535,118323800,118.25178833007813,118.47184600830079,118.51920974926642,119.43425111182108,-1.4834247667982083,-1.7869691652716215,47.75163901546645,0.018765673054715437,1
120.02980041503906,121.18130611520114,119.53211379208796,120.6738663324064,75089100,118.49282379150391,118.61188087463378,118.79386259758871,119.49097009307994,-1.2632293212696766,-1.6822211964712326,49.55732528500293,0.006958667291780296,1
122.85977172851562,123.11349534026344,120.09810870436394,120.87879330428332,88651200,119.06955413818359,118.83047180175781,119.53311880321178,119.81180834407381,-0.8505630489541005,-1.5158895669678063,55.240814077767574,0.023577239183028675,1
123.16229248046875,124.06007462441202,122.61581768766165,123.44529048250403,80171300,119.34474716186523,119.31107940673829,120.19296856271303,120.13090207134951,-0.49342328218118325,-1.3113963100104817,55.81395296076716,0.0024623255252469445,1
124.81146240234375,124.83097616492763,122.11810901104752,122.79144922016141,83466700,119.86780319213867,119.64335670471192,121.03269471537315,120.5766697219204,-0.07643215168610595,-1.0644034783456064,58.9033851140092,0.013390217806610982,1
127.21207427978516,127.24134865016218,125.4165100751645,125.83611931078231,88844600,120.8700050354004,120.14982414245605,122.15621827253896,121.20861301314561,0.44264312484168045,-0.762994157708149,62.96287957976585,0.019233905534275175,1
129.7882843017578,129.8273118204854,126.34352877429735,126.66556164248553,106686700,122.08103408813477,120.68849296569825,123.54386664148784,122.02572456444202,1.049791299089577,-0.4004370663486039,66.75777636344877,0.020251301117114373,0
128.07081604003906,129.6419382844939,127.47554575138676,129.31990535224077,91420000,123.059814453125,121.18666534423828,124.36694835031533,122.60144756211793,1.3765077418066198,-0.045048104717559156,62.18342489057762,-0.013232845098141821,1
131.18377685546875,131.4082335358879,128.7441468621112,129.2418409105608,91266500,124.3323257446289,121.69605979919433,125.60637171488867,123.41881225672277,1.865122823322281,0.3369860808904089,66.64472837305848,0.02430655875930765,0
128.8417205810547,131.74000181214734,128.48066015580457,131.68145308268168,87222800,125.51603240966797,122.01125907897949,126.19461696328248,123.93527971618296,2.0398552462280435,0.6775599139579358,60.83028946519792,-0.017853246266833822,1
131.2521209716797,131.74004707194615,130.41288748360844,130.58854862267228,89347100,126.72121200561523,122.48650016784669,127.11416314662742,124.63212174051598,2.34579030677412,1.0112059925211727,64.28396689762572,0.01870822882335399,0
130.9202880859375,131.41796717012542,130.0615336909614,131.05690674965481,84922400,127.81026077270508,123.15154228210449,127.80618586286562,125.23099472579422,2.5322793655270885,1.315420667122356,63.45448171959388,-0.0025282097027123918,1
131.58387756347656,132.1986690764981,130.12009959176393,130.2859926417197,94264200,128.68267135620118,123.87611274719238,128.49303889934032,125.83603118652587,2.7024670551739547,1.592829944732676,64.44258179257037,0.005068652744664615,0
129.8956756591797,132.2572359912941,128.6270649312646,131.75955677302224,94812300,129.35600967407225,124.35037841796876,128.74806376476565,126.22266399344528,2.6703362663189267,1.8083312090499262,59.99816907273895,-0.012829853744676933,1
130.27622985839844,130.52019283566136,128.12935863654846,129.16375927769226,68847100,129.90248641967773,124.8851448059082,129.02591214542616,126.60871788534558,2.6450889887625664,1.9756827649924542,60.656868358474505,0.0029296910562077727,0
128.75393676757812,130.9105617092093,128.2367363124183,129.8273652126756,84566500,130.05667266845703,125.46333885192871,128.9764620767265,126.81302444555821,2.473728408061646,2.075291893606293,56.63905496500308,-0.011685117787603616,1
131.07644653320312,131.85711621347775,128.9686026596944,128.9686026596944,78657500,130.18548889160155,126.13326148986816,129.3582774324495,127.21906464438155,2.496552340006076,2.15954398288625,60.89491174064141,0.018038359245026392,1
131.46678161621094,131.79856771997257,130.33478973127393,131.57412593099494,66905100,130.52508544921875,126.79244995117188,129.74164182949704,127.6236091178891,2.5171214404303726,2.2310594743950745,61.57746879379901,0.002977919323659206,0
131.144775390625,132.14014879502187,130.87153796829216,131.74979898431587,66015800,130.52118530273438,127.42675552368163,129.9967570224294,127.95895828672109,2.47886458156583,2.2806204958292255,60.637191111226166,-0.0024493352741071783,0
130.3542938232422,131.75952289031963,129.86636789108016,131.06666151490975,107760100,130.6724426269531,128.09423751831054,130.06176371348627,128.18708548067548,2.3575837314213146,2.2960131429476434,58.284319716511895,-0.006027549058117643,0
130.2567138671875,133.76003367761894,129.25158755183847,133.17451655261294,151101000,130.5729019165039,128.64705696105958,130.0972091959774,128.38419294605757,2.227911915224823,2.2823928974030796,57.985210423630626,-0.0007485749275509823,0
128.28549194335938,130.33477191318826,127.9049103139399,128.59775679529238,109839500,130.3094223022461,129.0598415374756,129.76780605913774,128.3747928505625,1.9436794053042377,2.2146501989833114,52.161644029427194,-0.015133361385410216,1
129.33941650390625,130.83248375117557,128.64656992797262,128.85149050777056,75135100,130.08497619628906,129.38382377624512,129.68991704909564,128.46666176992858,1.7829136783695958,2.1283028948605685,54.77676684641754,0.008215461815527902,0
124.76268768310547,128.31479612503944,123.64045629537989,128.0220375212291,137564700,129.57167739868163,129.46384353637694,128.79405716437014,128.11390233308828,1.27154434331851,1.956951184552157,43.62422407021731,-0.03538541416461827,1
125.00665283203125,127.29989620196363,124.87978730136861,126.08008114657817,84000900,129.04471969604492,129.47360305786134,128.10543819485397,127.81797380917808,0.875869926388603,1.7407349329194461,44.275523641834916,0.001955433579192034,1
126.6070556640625,126.61680882445819,124.0600736654329,124.80172333933865,78128300,128.83003158569335,129.4433521270752,127.83300500743734,127.70264827154803,0.6835546413048235,1.5292988745965217,48.48034375325149,0.012802541270996892,1
127.28154754638672,128.3079208226554,126.56795470962503,127.90715317224466,78973300,128.4505416870117,129.31801528930663,127.73274001451904,127.6625434405803,0.5788960964097356,1.3392183189591647,50.186354830968426,0.005327443078005922,0
123.99708557128906,126.62658120316634,123.95798429414883,126.49951510362119,88071200,127.70357208251953,129.11432876586915,127.05353011574994,127.31345221493352,0.22829319175296803,1.1170332935179255,42.76082917816295,-0.025804698626096245,0
123.07823181152344,123.43012839060427,120.00884494360865,120.72243020113098,126142800,126.89691772460938,128.70905151367188,126.33074860589056,126.91009789079924,-0.12229620089962623,0.8691673946344152,40.93603387260014,-0.007410285133172323,0
120.00883483886719,121.83678024001635,119.50053319383292,120.62467058046893,112172300,125.86237182617188,128.2674072265625,125.18130973915903,126.25283474299619,-0.6404329912421929,0.5672473174590936,35.48798793494329,-0.024938585219168474,1
122.15937805175781,123.31283969833798,121.4653471184995,121.77814989768362,105861300,125.05263824462891,127.81277008056641,124.63186761417698,125.86298172478301,-0.8675289326048556,0.28029206744630375,41.375033555287025,0.0179198741140858,1
124.58358764648438,125.013694229742,123.01957387710111,123.4105791838984,81918000,124.68244781494141,127.49593505859374,124.62308943823287,125.74113466970695,-0.8421824924110268,0.05579715547483763,47.221828096246746,0.01984464585027146,0
123.43012237548828,124.07528223094239,122.35486340753715,123.9677555883667,74244600,124.09151840209961,127.08824729919434,124.40618633591566,125.52103826073375,-0.9047409726530304,-0.136310470150736,44.925936364598485,-0.00925856521542101,0
122.04206085205078,124.13393060717105,121.97363548465174,123.71360121948956,63342900,123.81945571899413,126.6955665588379,123.97634533884931,125.18970707895441,-1.0541721431151103,-0.31988280474361086,42.26301720248496,-0.01124572751548325,0
121.88568115234375,122.11050419640777,120.09683669552412,120.3900925748675,92612000,123.50735855102539,126.27603912353516,123.59622457766648,124.87503794308672,-1.1717092225920567,-0.4902480883133,41.961254437438285,-0.0012813590545361908,1
124.44673919677734,124.84752169451296,122.2864439727993,122.41352498808429,76857100,123.29132690429688,126.06067924499511,123.75086359932298,124.83424758629535,-1.0461429397477673,-0.6014270586001935,48.45261218216192,0.021011968101753986,0
122.60901641845703,125.12121552562014,122.39396313602347,124.94526351797502,79295400,122.8240737915039,125.6373077392578,123.54325502098371,124.62232080840599,-1.0824419091260893,-0.6976300287053727,44.598020580229495,-0.014767142877198824,1
124.2414779663086,125.06258996981754,123.1075706235096,123.1759960023181,63092900,122.84851303100587,125.27604255676269,123.67020464740641,124.58605006153957,-0.9683208994471642,-0.751768202853731,48.51615888446202,0.013314367862474974,0
124.04596710205078,125.43403637255953,123.47900975619554,124.94527412511385,72009500,122.94528656005859,124.92110214233398,123.73852509370538,124.53461358920731,-0.8834711642327164,-0.7781087951295281,48.077618046999085,-0.0015736360147843298,0
123.99708557128906,124.52494162597304,123.57675616428918,124.10461221897317,56575900,123.34411163330078,124.60324172973633,123.78553608962967,124.48342044464367,-0.8108247853735264,-0.7846519931783278,47.96089154657341,-0.0003940598143066243,0
122.46240997314453,124.76933338548339,122.26691102273217,123.59632476739549,94625600,123.37441482543946,124.21352653503418,123.54496770481418,124.29094325688185,-0.8670922025252992,-0.8011400350477221,44.322516952251576,-0.01237670700947413,0
121.8074722290039,122.9707110430963,121.74882403932074,122.74588055296678,71311100,123.0968032836914,123.8896255493164,123.22905943648504,124.05442220660775,-0.9535407146124015,-0.831620170960658,42.82927892676979,-0.00534807165957496,0
121.4848861694336,122.53082109382872,121.15253650084358,122.2668967957017,67637100,122.90227966308593,123.49689903259278,122.91193702429386,123.80970448878165,-1.0361378303772852,-0.8725237028439834,42.07733898893528,-0.0026483273453359324,1
122.24734497070312,122.42329699238253,121.26006567031901,121.4848886960278,59278900,122.92280807495118,123.37113189697266,122.79110210545917,123.66090834420275,-1.0282199075233933,-0.9036629437798654,44.55510026723659,0.006276161795189417,0
120.76155090332031,122.04208624153449,120.36076834102921,121.87591138010966,76229200,122.81039505004883,123.15887680053712,122.42209279597938,123.3847790641187,-1.1288236837963552,-0.9486950917831634,40.884814270845865,-0.012153998663438359,1
123.05866241455078,123.32259413888431,121.06454226834086,121.2795955377074,75169300,122.67158737182618,122.98145713806153,122.53783272662872,123.35372033558843,-1.0115348559485682,-0.9612630446162443,48.01482427635518,0.01902187818927148,1
